"评论编号","评论用户","评论微博","评论内容"
"16317","红儆","1167","看着我们的灰头土脸的民警竟有种莫名的感动！"
"16318","深圳网警","1167","看着我们的灰头土脸的民警竟有种莫名的感动！"
"16319","闻评已隐居","1167","看着我们的灰头土脸的民警竟有种莫名的感动！"
"16320","一念罪","1167","难道不该向那位大妈道个歉？你作为官博也该贴张大妈的那张图然后澄清啊"
"16321","鼻子上的痣","1167","今天朋友圈传疯了 说这娃被人贩子拐走了 还有监控照片"
"16322","蝴蝶飞过了海洋10","1167","今天朋友圈传疯了 说这娃被人贩子拐走了 还有监控照片"
"16323","头真的好痛啊","1168","[热评]回复"
"16324","绩溪县金沙派出所","1168","[热评]还是那句话，给吸毒者机会，谁给牺牲的缉毒民警一次机会[怒]"
"16325","丹丹的爹爹","1168","[热评]回复"
"16326","一个人de祣荇","1168","毒贩子真可恶"
"16327","头真的好痛啊","1168","毒贩子真可恶"
"16328","缅叶观秋","1168","致敬[鲜花]祝早日康复"
"16329","洪军_77597","1168","该死的毒贩子，都该枪毙！"
"16330","陈X00825","1168","希望您说到做到。不让弟兄们流血又流泪。"
"16331","Drlee李教授","1168","希望您说到做到。不让弟兄们流血又流泪。"
"16332","铁岭县公安局","1168","希望您说到做到。不让弟兄们流血又流泪。"
"16333","平安金凤","1168","【心疼！抓捕时缉毒民警被刀刺穿手掌！】"
"16334","Longines表","1168","关注"
"16335","平安本溪","1168","关注"
"16336","Mr曾","1168","关注"
"16337","somnus挚爱有天","1168","吸毒艺人永不姑息"
"16338","昌图公安","1168","吸毒艺人永不姑息"
"16339","万福屯老九","1168","吸毒艺人永不姑息"
"16340","aliandxiaozhu","1168","心疼"
"16341","醉饮觞1997","1168","明星吸毒和普通人吸毒都一样不能被原谅"
"16342","醉饮觞1997","1168","明星吸毒和普通人吸毒都一样不能被原谅"
"16343","请叫我雷大人","1168","明星吸毒和普通人吸毒都一样不能被原谅"
"16344","ai吃柠檬的小伙","1168","明星吸毒和普通人吸毒都一样不能被原谅"
"16345","星际笨笨","1168","黑龙江52人奴役案！太气人了，只判6年"
"16346","家有荷兰猪","1168","黑龙江52人奴役案！太气人了，只判6年"
"16347","普通好看的龙公子","1168","致敬[给你小心心]"
"16348","快风管儿","1168","请功！[good][good][good]"
"16349","绿色生态正能量","1168","向英勇的干警们致敬，你们心中装着永远是人民，人民永远也记得有你们！"
"16350","凡人车事","1168","向英勇的干警们致敬，你们心中装着永远是人民，人民永远也记得有你们！"
"16351","凡人车事","1168","曲玉权案的凶手无业开豪车，打死警察在监狱里又行凶，普通人有此胆量？此案从立案调查、起诉到一审、二审，无一环节不在为行凶者减轻罪责，其内幂该好好查查。"
"16352","简子沟仙女","1168","致敬，有你们才换来了我们的平安"
"16353","yi维","1168","[心]"
"16354","中国警方在线","1168","决不能让英雄流血流汗又流泪！同意的转！"
"16355","叁BODY-自然选择前进四","1168","缉毒英雄太危险太伟大"
"16356","叁BODY-自然选择前进四","1168","对！！！"
"16357","云南玉龙29162","1168","对！！！"
"16358","山中百合2011","1168","向缉毒警察致敬！辛苦了"
"16359","华人之光照亮世界","1168","转发微博"
"16360","六安公安在线","1168","向所有缉毒英雄致敬！"
"16361","安庆望江公安华阳派出所","1168","转发微博"
"16362","一只嘟嘟的小胖纸","1168","转发微博"
"16363","湘潭公安","1168","向缉毒战线上的每一位兄弟致敬！[中国赞]"
"16364","宿州公安在线","1168","向所有缉毒英雄致敬！"
"16365","丑小丫姐姐姐姐","1168","泪流满面！ 致敬！"
"16366","宠zero","1168","拒绝毒品。任何单位和吸毒者合作商业行为都是违规违法的，必须问刑事责任。缉毒警察不能白白出付牺牲，向缉毒警察致敬[给你小心心]。中国是禁毒的国家。"
"16367","大连公安","1168","拒绝毒品。任何单位和吸毒者合作商业行为都是违规违法的，必须问刑事责任。缉毒警察不能白白出付牺牲，向缉毒警察致敬[给你小心心]。中国是禁毒的国家。"
"16368","zhanginsist","1168","吸毒的人，尤其不该原谅，一点也不要原谅。"
"16369","春光灿烂2873794971","1168","好样的这位缉毒警察，在抓捕毒贩时被毒贩用刀刺伤。在这里向这位缉毒警察致敬！祝愿他早日康复。"
"16370","辽阳市公安局","1168","【心疼！抓捕时缉毒民警被刀刺穿手掌！】"
"16371","铜陵公安在线","1168","【心疼！抓捕时缉毒民警被刀刺穿手掌！】"
"16372","清冷的大叔","1168","看着都疼，致敬！"
"16373","AlexXu0913","1168","[祈祷]"
"16374","不忘心难安","1168","[祈祷]"
"16375","葬花魂56961","1168","中国是禁毒的国家，任何组织和个人都不得和吸毒制毒贩毒者合作，和毒品者合作是违法的。向无畏无惧的缉毒警察致敬[中国赞]"
"16376","浙江公安","1168","向缉毒英雄致敬！"
"16377","蚌埠公安高新分局","1168","向英雄致敬！"
"16378","江湖中的最后一个大佬","1168","再他妈让警察空手夺白刃去抓罪犯，就把这个立功的机会让给领导们，让他们先上[怒]"
"16379","想当驴友的家伙","1168","吸毒那些明星狗   真的就不能再用了  成龙  管管你儿子 不要再玩游戏了"
"16380","我家门前就是榴莲树","1168","天啊，心痛"
"16381","丹丹的爹爹","1168","天啊，心痛"
"16382","胡二刀","1168","天啊，心痛"
"16383","平安鄢陵","1168","天啊，心痛"
"16384","风语者myh","1168","天啊，心痛"
"16385","徐師一附小幼稚園扛霸子","1168","毒贩都是亡命徒，一线缉毒警[鲜花][鲜花][赞][赞][赞]"
"16386","平安西丰","1168","毒贩都是亡命徒，一线缉毒警[鲜花][鲜花][赞][赞][赞]"
"16387","风语者myh","1168","罪恶亦有根源，黑暗处的贩毒害人者该死，那高台上那些个明里光鲜，坐地揽金的货呢？罚点小钱走个通告了事？谁不是谋个生活，毒根在社会土壤，谁天生是星，谁又天生是贼？"
"16388","我是一个正义的母亲","1168","这些毒贩该死，不能轻判，坑人害人，可恨，该杀，向缉毒警察致敬。"
"16389","佐罗防身喷雾","1168","这些毒贩该死，不能轻判，坑人害人，可恨，该杀，向缉毒警察致敬。"
"16390","风吹叶开","1168","致敬！！！祝早日康复！[祈祷][祈祷][祈祷]"
"16391","TheRealCanDyWang","1168","涉毒案件pistol咋不配啊[允悲]"
"16392","青紫葡萄123","1168","愿早日康复"
"16393","Jason刘小胖","1168","希望放宽缉毒警察的枪械使用，必要时直接击伤过击毙"
"16394","陳冠宏阿","1168","希望放宽缉毒警察的枪械使用，必要时直接击伤过击毙"
"16395","平安辽宁","1168","转发，向所有缉毒英雄致敬！"
"16396","金花银螺","1168","希望警察哥哥以后执勤的时候可以考虑一下自己的安全[作揖][作揖][作揖]"
"16397","冷雨凄风qq","1168","缉毒警个个是英雄！国家一定要对他们好，怎么好都不过分！"
"16398","宝贝回家小雷","1168","[话筒]心疼！抓捕时缉毒民警被刀刺穿手掌"
"16399","逝去的月666","1168","[话筒]心疼！抓捕时缉毒民警被刀刺穿手掌"
"16400","祝胖哒们平安健康幸福快乐","1168","[中国赞][中国赞][中国赞][中国赞][中国赞][中国赞]致敬！！！"
"16401","修得半时安然","1168","心疼。"
"16402","河北公安网络发言人","1168","心疼。"
"16403","Just难天下de白银","1168","可惜啊，警察被活活打死，最重也只是判13年?"
"16404","我叫纾瑶","1168","吸毒的都该死，毒贩子该万死!"
"16405","松涛依旧201006","1168","执法者往往面对穷凶极恶的人，武功再高，也怕菜刀，警用装备上能不能提升下，减少不必要的受伤，提升战斗力，电流枪，捕捉网什么的"
"16406","飝滴滴滴","1168","执法者往往面对穷凶极恶的人，武功再高，也怕菜刀，警用装备上能不能提升下，减少不必要的受伤，提升战斗力，电流枪，捕捉网什么的"
"16407","小牛900","1168","直接击毙"
"16408","青山区交警","1168","【心疼！抓捕时缉毒民警被刀刺穿手掌！】毒贩突然掏出尖刀，他迎着利刃死死抓住毒贩不放，鲜血顿时喷涌而出。这惊险地一幕发生在四川宜宾，1月14日，缉毒民警萧班（化名）在抓捕毒贩过程中，被毒贩用刀刺穿手掌，刀伤深可见骨！成功制服毒贩后，萧班也被推进了手术室，现正在逐渐康复中。"
"16409","不是为什么都不能用","1168","没有吸毒的就没有贩毒的也就没有缉毒警察的牺牲"
"16410","我的周围一片海","1168","硬核爷们[good]"
"16411","筷子超级无敌","1168","诶哟定个伤残，休息休息吧。辛苦了"
"16412","笙不言殇","1168","祝好"
"16413","步兵将军冼辉","1168","这属于和毒贩厮打导致的互殴。对吧？法官们。"
"16414","柒天快乐","1168","我们的国家，需要正能量满满的警务人员，保障安全，一切为民！和平年代的我们，没有战乱，没有杀戮，感谢国家，感谢党，感谢军人警察叔叔！我爱我的祖国"
"16415","Drlee李教授","1168","致敬缉毒警察[赞][赞][赞][赞]愿所有缉毒英雄健康，平安！敬礼[赞][赞][赞][赞][赞]"
"16416","美好生活开始啦OK","1168","致敬缉毒警察[赞][赞][赞][赞]愿所有缉毒英雄健康，平安！敬礼[赞][赞][赞][赞][赞]"
"16417","獬豸朱厌","1168","毒贩要直接击毙"
"16418","刘新星2012","1168","袁立会不会批评这个警察？"
"16419","隔空评论","1168","青岛有人先杀了两个工友后把民警都打死了。那个更心痛。先心痛一下那个好了。"
"16420","万福屯老九","1168","冷兵器时代，赤手空拳拼命，难道派出所连  枪 都配不起？"
"16421","trident729","1168","一线警察的装备能更新下不[doge]"
"16422","纪公","1168","好警察，点赞[good]"
"16423","绩溪县金沙派出所","1168","还是那句话，给吸毒者机会，谁给牺牲的缉毒民警一次机会[怒]"
"16424","綸康","1168","致敬缉毒警察！绝不放过任何一个毒贩，也不放过任何一个吸毒者。"
"16425","追求宁静的硬核植物系青年","1168","反观对明星低成本吸毒的纵容才是对这群在缉毒一线工作者最大的不敬[微笑]"
"16426","TFAAM","1169","[热评]回复"
"16427","程不下","1169","[热评]这音乐配的，和缉毒大案似的。。。"
"16428","我还是要改个名字_嗟夫","1169","[热评]回复"
"16429","据相关法律法规要求内容不能显示","1169","[鼓掌][鼓掌][鼓掌]"
"16430","火星人报到","1169","[鼓掌][鼓掌][鼓掌]"
"16431","笨笨的王小胖","1169","狗狗这么可爱。一定是你们惹到它了[doge][doge][doge][doge][doge]多加狗头保命"
"16432","Amelie是法语学渣","1169","可怕，真的不能理解养狗采取散养的方式，家养的狗正常来说打过疫苗，不放它出去接触那些可能有病毒的流浪狗之类的，一般是不会有病的。"
"16433","dorislook","1169","农村还是应该多普及给狗打疫苗啊"
"16434","流年忘了路","1169","爱狗人士呢？平常超级多的人呢？这次怎么没有看到这些人了的？"
"16435","抚顺市公安局清原县局","1169","爱狗人士呢？平常超级多的人呢？这次怎么没有看到这些人了的？"
"16436","明朝这些事_80724","1169","爱狗人士呢？平常超级多的人呢？这次怎么没有看到这些人了的？"
"16437","莫得了老弟","1169","爱狗人士呢？平常超级多的人呢？这次怎么没有看到这些人了的？"
"16438","我要励志当男神","1169","爱狗人士呢？平常超级多的人呢？这次怎么没有看到这些人了的？"
